steam_id,review,voted_up
76561198239765174,"This game is amazing! A diverse and fun cast of characters, a nice community, (mostly) balanced characters. This game will give you fun for hours. And if you get tired, there are SOOOO many mods to play with! Would recommend getting for all your friends. (P.S. - It comes with an extra copy :D)",True
76561198112348944,"Best Survival game I have ever played.. So creative and unique. Best with friends to play. The community is awesome and the devs are very informant and reliable. Steamwork mods and greenlight projects are great for this game. Amazing game for streams to interact with viewers. You will spend hours upon hours of consectutive gameplay, you wont want the fun to end I promise!",True
76561198302003495,"Very enjoyable and fun to play with friends. Also has a great modding community. Plus it can run on potator computers, so what's not to love?",True
76561197982906873,You can get the rarest cosmetic items in the game without spending 2.50 on a key to open the present. Also it's some of the most fun co-op i have ever played. 10/10 Would get killed by penguins again.,True
76561198045889320,If you like dying then this is a perfect game. It's even better if you like laughing at your friends when they die with you.,True
76561198170173951,Good game dont agree with me ima take your food away and let you slowely die of hunger then hammer your skeleton for the bones,True
76561198311663923,"Good game to chill, very friendly community and insanely fun. ",True
76561198107890400,"It's hard to explain the feelings i share with this game, It's like an hate/love relationship. First off all, it is the best survival game I've ever played and literally NO other survival game will ever match up to Don't Starve. Players who are new to this game will have much problems at surviving, but you learn from your mistakes. It is very challenging and you always need to do something productive otherwise you're gonna die. The Tim Burton art style is just incredible and looks so good. I also can't explain how much i do love the soundtrack of this game, its just.... awesome. Bosses are very challenging and well designed. It's just an awesome survival game. 10/10.",True
76561198345005797,"Sadly I didn't see much of this game because all in all I think I don't have the right friends to play this game. The most fun with this game is working TOGETHER and there was one lucky day were a group of people joined and it just... clicked! Even if I had one good run it was the most fun I have had in awhile. It was so much fun to build up a base TOGETHER. Explore and suffer a few casualties in the caves TOGETHER. Yell at the moron who put the beeboxes right next to the campfire TOGETHER (Totally wasn't me... even if it was, I never used one beefore) It was also fun to hunt TOGETHER. Trap those trunk animal thingies that I can never spell correctly, TOGETHER. Almost freeze to death TOGETHER. Ditch your friends and hide in a cave whilst they get murdered by hounds and a deerclops on the same night... (Maybe not together) Also fun to rebuild the base TOGETHER. And it was fun to try to avenge our friends TOGETHER. And it was (Maybe not so fun) to lose more friends in trying to avenge our friends, TOGETHER. And then losing tons of sanity to instant rain... Together... And ending our adventure to a frog rain and hound attack at the same time... Together. Point is when you do things the TOGETHER way it makes it all the more fun, and this game reinforces this with every single one of its many death traps. This is why I give this game a big thumbs up... plus I am tired of typing really",True
76561198327866952,"heres what you're gonna do, see. make a pig village, give it a silly name like Pigopolis and ignite a civil war. Brother fights brother, they clash in a seemingly endless and futile war. oh, but what are you during all of this? you hunch over their dead corpses and feast on their flesh. why do i know this? i am that homeless man. never judge a book by its cover",True
76561198107489939,"kind of like dark souls, but you have to eat with your friends watching.",True
76561198076850839,Fantastic game! I am having a great time playing it..,True
76561198123580537,"fun to play together..but easy to die..cause of the decreases of insanity made by friendly ghost...not fun...one thing, please  make a vote button to kick a certain rude player... ",True
76561198041848320,"Bought this for me and a friend since we were looking for a new game to play and let me just say that this is honestly the best purchase ive made. Bought it during Winter Sale for $10 and put in a little under 70 hours.... in the last two weeks. If youre looking for something new to play, this is it. Best bang for your buck. I recommend at least having someone to play and just going in blind, it is the most fun to not know what to do and slowly learn, whether if it is by repetition or learning from your mistakes. Go and buy it now!",True
76561198054679300,"The game is thoroughly made and I understand why some people like it, but I find it unrewarding, unwelcoming, unintuitive and boring. This game just isn't for everyone. It's not for me.",False
76561198256482111,"this is the best game i have ever played. andi have played like 100 games. i would rate thsi game a 5 star, because you can play this game in a lot of different ways, and it also gives me a cool feeling when exploring the ruins of the game, and gfighting giant bosses. please keep this game in activity, klei. because it is an awesome game!  to all the fans of gravity falls, dark souls or basically any game where the bad guys are shadows or stuff is mysterious, or just survival game fans, this is a pretty good game. even if you dont have any people to play with, the game will still be fun, because it has a lot more features and resources etc that you can not find in normal don't starve (or any other game to be honest) this game is literally better than minecraft, and extremely underrated. if you want to know what i think of this game, i would say it deserves more love. the animated shorts are also pretty good. ii like the way they designed the characters as well. the music is also pretty good. it is also very easy to use with steam, and has a unique way of how the game works, which makes you want to play more, to discover new things about the game. if you play this game, you will love it. it also has a modifying way for the server and endless mode if you're a causal player.",True
76561198805338406,"Поскольку у меня в дст 1 к часов, я могу поделиться своим мнением с этой игрой. ( моё мнение никому не нужно, но я пишу для самого себя, почему бы и нет ? ) И так, 1-ая часть этой игры : ознакомление. *ВАУ ВСЁ ПРЕКРАСНО! Какая милая пташка * Игрок (ваш ник) умер от высокой птицы. Теперь он превратился в ужасное привидение! * Мой брат не любит эту игру, аргументируя тем, что в ней лишь одна тактика : *Ударил - отбежал*, но это ведь не какая-то там кс:го, в которой если вы кого-то обидели, то он пытаеться вас призерать или убить. ЩИТО ПОДЕЛАТЬ. А донт старв сплачивает людей ( не всегда конечно, если человек немного.... странный, он может сказать что-то типо : ""Твоя жизнь стоит меньше, чем эта игра"". Если ваш друг написал такое. Значит он не друг. ЗЕ ЕНД",True
76561198133196668,Its a death simulator if you dont know what your doing. After a while of learning from mistakes its fun ,True
76561198112284964,"10/10  Survival games are always different. The first time you play it, you'll get you butt kicked. But over time you improve and get better in surviving. It's even more fun when you play with your friends. I played this game probably 8 times and it's always exciting.",True
76561198382282784,A very good game to play with friends.  I recommend it a lot.,True
76561198068558879,good,True
76561198007484636,"Uncompromisingly awesome.   This is one of the best co-op multiplayer games I've ever played, though it need not be co-op.",True
76561198326470111,a very nice game,True
76561198038604955,"You know when you have so much to say about a game, that you want to express yourself with an essay full of positive experiences and comments ? but you just get overwhelmed by thoughts and end up saying a couple of words ? Yeah that's my experience about this game... SIMPLY AMAZING !",True
76561198165310601,"Amazing Game For People Who Likes Survival Games, i have over 100 hours not even bored it gets better",True
76561198170148927,one of my all time favorite games!!  ,True
76561197995005052,"I highly recommend this game. It's great fun, especially when playing with others. With each game you get better at surviving.",True
76561198091666121,"If you are looking for a good multiplayer game.  This is it.  There are a lot of good multiplayer games out there, but one of the main reasons why I love Dont't Starve Together is the simplicity of making a server so you can play with your friends.  All you have to do is click one button (unlike some other games where making a server is a way too complicated process that takes way too much work)  Don't Starve Together is a pretty challenging game(especially with the Reign of Giants DLC). You'll starve. You'll die. A lot. But at least together. (haha I should be punched for that bad joke) This game is creepy but kind of relaxing in its own way.  But of course you should get it because  -It comes with the Reign of Giants DLC -You can play it with your friends (easy to do too) -Good Price -More Fun than Don't Starve -Beefalo are bae",True
76561198037974036,"I played with some friends and we made a base, We where progressing intil a friend missclicked mouse 2 while holding a touch, Then he burnt down are whole base and we all lost are insainty because somebody died, Then we tried to kill spiders to we can make taletail hearts and failed and and we all died, 9/10",True
76561198144105942,Its really fun with friends. So if you want this game make sure you have some people to play with.,True
76561198170769665,This game is very great and fun too! My friends and I play it every night!!!,True
76561198090091624,k,True
76561198126924809,"SO! Time to write another review. I've been playing this game for roughly a year now (The Together Edition) and OH BOY IT'S FINALLY OUT OF EARLY ACCESS.  Let's start off with the good.  This game is so much fun with friends and a GREAT way to make friends. On average (from my experience) the communty i friendly. It is Don't Starve, after all, so it's a unique gameplay and idea. There's a bunch to do, especially with mods. I've done everything form 1v1 tournaments to just regularly playing/surviving. The game is updated regularly and maintained with a close eye. I love how responsive the creators at Klei are. They love to stay interactive with their fans and fellow gamers. There's an interesting backstory to DST, which branches from DS (Learn about it by playing the CycIum puzzle). I just love this game so much.  Now, for the bad.  There's not much here. There are and always will be bugs, especially when mods are involved. Without Don't Starve background, the game can be a bit dificult, but that shouldn't be a problem with help from the other gamers (assuming your server has other people). That's pretty much it. The game isn't really bad.  I'd recommend this game to anyone who:  A) Likes survival games.  B) Likes games that involve interracting / making friends.  C) Likes a very interesting sketch-like art style.",True
76561198134618934,Great game but can you make the shipwreak dlc compatible with don't starve together,True
76561198121832286,Best survival game in my opinion.You should play it if you didn't already.,True
76561198112950572,"Honestly The first time i played this game i didn't like it , Because i was so confused and didn't know anything ,  But after my friend told me stuff and Explained to me some stuff and how to craft stuff, i liked it! i play it almost every day so far, and im enjoying it so i ll say buy this if u have friends   also i like the new mode it make it even more fun",True
76561198112835346,"This is a great game if survival Cx , Is fun !",True
76561198285279967,"DontStarveTogether, is one of the best games I have ever played. It is so much fun then surviving alone I played DontStarve its fun but with your buddies its so much better so many random things happen its just so much much fun. I promise you if you buy this game it will be so much fun. I have 100 hours and hope to get to 1000 this game is the best!",True
76561198082231103,10 In-Heat Beefalos out of 10.  I would love to see more characters and community suggestions implemented within the final product. This game is absolutely entertaining and incredible. I stream it every single day with a group of my friends and it's really hard to pull ourselves out of the world(s) once they have been generated. Contributed more hours to this game than I should have.. and I am delighted to contribute plenty more for endless entertainment. Thank you for creating this gem. Definitely going to be one I treasure for quite a while. Keep those expansions coming. I must experience more!,True
76561198073087530,is prety gud gam,True
76561198233022212,"this game is incredible, i highly recommend it to everyone! fantastic fun, and an amazingly dedicated dev team, klei is my favourite game company to date!  it's essentially a management game, you manage 3 metres, health, sanity, and hunger. if one gets too low you'll be closer to dying. with multiplay, you can look out for your friends and help them in surviving. even after about 150 hours, my boyfriend an i still haven't beaten all of the bosses or found all of the items. it's a fantastically fun experience.  If you want to see a video i made to show what it's like playing with friends, here's a link to one i recorded a while back (low quality audio, sorry) https://www.youtube.com/watch?v=0cCbciajrLw&t=3s  i actually find it way more fun than don't starve, myself and my boyfriend regularly play it together, and it's got an easy enough code used to make the character so that you can make your own original characters in the game!",True
76561198185538637,"This game is awesome, nuff said",True
76561198012473463,"[h1]Follow our [url=https://store.steampowered.com/curator/36214917/]Curator Group for more reviews[/url][/h1]  Don't Starve Together is a multiplayer survival game. If you've played Don't Starve, don't worry, this game is almost identical to Don't Starve, aside from the multiplayer capabilities and a few relatively minor features. Gameplay-wise, Don't Starve translates very well to multiplayer. It's easier to gather food and other resources with 2+ people, but more resources are needed to support the extra people. It manages to balance the game experience very well, without feeling like having extra people is a negative.  Don't Starve Together strikes a great balance between difficulty and accessibility. It is challenging but never gets frustrating or annoying. The rush during the ""easy"" seasons to prepare for winter makes for an enjoyable gameplay loop that is seemingly repetitive, but doesn't get boring thanks to the wide array of possibilities when playing.  The modding community is another strong point of DST. There is a huge variety of characters to play as if you get bored of the base game. There are also quite a few content mods, adding new things to craft, new enemies, new biomes, etc.   Overall, DST is a fantastic game to play with friends and one with a lot of replayability.",True
76561198398205612,Nice Game,True
76561198027117454,"Lots of fun, great game after updates",True
76561198279389817,I bought this because friends said it was cool ad fun....but I don't have anyone to play with so I still dont fucking know how to play and just die before the second day. I recommend this game for people who has friends to play with!,True
76561198155737575,░░░░█▒▒▄▀▀▀▀▀▄▄▒▒▒▒▒▒▒▒▒▄▄▀▀▀▀▀▀▄ ░░▄▀▒▒▒▄█████▄▒█▒▒▒▒▒▒▒█▒▄█████▄▒█ ░█▒▒▒▒▐██▄████▌▒█▒▒▒▒▒█▒▐██▄████▌▒█ ▀▒▒▒▒▒▒▀█████▀▒▒█▒░▄▒▄█▒▒▀█████▀▒▒▒█ ▒▒▐▒▒▒░░░░▒▒▒▒▒█▒░▒▒▀▒▒█▒▒▒▒▒▒▒▒▒▒▒▒█ ▒▌▒▒▒░░░▒▒▒▒▒▄▀▒░▒▄█▄█▄▒▀▄▒▒▒▒▒▒▒▒▒▒▒▌ ▒▌▒▒▒▒░▒▒▒▒▒▒▀▄▒▒█▌▌▌▌▌█▄▀▒▒▒▒▒▒▒▒▒▒▒▐ ▒▐▒▒▒▒▒▒▒▒▒▒▒▒▒▌▒▒▀███▀▒▌▒▒▒▒▒▒▒▒▒▒▒▒▌ ▀▀▄▒▒▒▒▒▒▒▒▒▒▒▌▒▒▒▒▒▒▒▒▒▐▒▒▒▒▒▒▒▒▒▒▒█ ▀▄▒▀▄▒▒▒▒▒▒▒▒▐▒▒▒▒▒▒▒▒▒▄▄▄▄▒▒▒▒▒▒▄▄▀ ▒▒▀▄▒▀▄▀▀▀▄▀▀▀▀▄▄▄▄▄▄▄▀░░░░▀▀▀▀▀▀ ▒▒▒▒▀▄▐▒▒▒▒▒▒▒▒▒▒▒▒▒▐,True
76561198077725802,"Great fun game adds a nice bit to the game ""making"" you have to survive with other players, definitely a good idea to get this game for you and a friend to play it's bounds of fun!",True
76561198059732803,"Great game with an excellent dev team dedicated to both the game and the community. - Active dev team releasing periodic updates, fixing both bugs and adding new content - One of the best multiplayer games out there if you're not into PvP for the day - Creative, original content - Excellent art style - Well optimised game - Difficult, unforgiving (yet balanced, and fun; nothing feels free if that makes sense)  A real gem of a game  10/10 would starve again",True
76561198028067710,"Are you brave enough to survive the night(s)? Coop game based on filling up 3 basic statistics : hunger, sanity and health. Throughout chaning weather, boss raids and constant struggle for food it might be tougher than you think it is...  Now seriously, If you THINK while playing and you have a buddy to play with you will find this game amusing and rewarding. If you do not, then you will waste a lot of nerves...  Give it  go anyway!",True
76561198191458033,Best survival game ever <3,True
76561198442879827,"Whoops, friend! Looks like you accidentally scrolled down here instead of pressing ""Add to Cart!""",True
76561198119692558,don't starve together? more like  don't starve forever,True
76561198049264545,"is gr8, 1000 hours, i run a dedicated server sometimes  if youre the kind of person to dislike guidance, be easily frustrated, be impatient, or a typical meme-kid that doesnt play a game to enjoy the design of it,  then don't buy this game. :3  because this game will give you the best of both worlds, in terms of the griefers(people that just want to ruin your server by burning structures, stealing and leaving, etc) and the teammates that would give you food, a place to stay, friendship, and die for you.",True
76561198144163981,Epic,True
76561198056118066,best survival game ever!!,True
76561198000725029,"Wish people would stop dying when playing with me, it drives me insane! Literally.   So addicted to this game though. The hours melt away.",True
76561198043093134,Friend attacked a herd of Beefalo and we died the second day. 10/10,True
76561198361476767,"never have I delved so deeply into my own manliness when compared to ""Dont Starve Together by: Klei Entertainment available on Playstation 4, Microsoft Windows, Linux, and macOS"". A must buy if your IQ exceeds 300 and are looking to find your own true meaning and manifest your comrades true identities",True
76561198119062903,Definitley a great game. Was waiting forever for multiplayer to come for this game. And here it is. 10/10 would starve again.,True
76561198081077399,Got Sticks  Proceeded to beat up eveyone with twigs  11/10-IGN would twig friend again,True
76561198143572066, One of the best games i ever played without a doubt. :-) just keep it up to date and watch it grow :3,True
76561198063902199,"This game is a great way to know how your friends are in real life, if they are selfish, stealers or simply trolls. You can also make new friends by playing on public dedicated servers such as ''Klei Official'' etc. I really recommend this game if you are into team-work survival type of game.",True
76561198798941642,Probably the best game i've ever played ^^,True
76561197998247454,This game is great! It's a complete game that still receives updates from time to time. It might be a bit hard in the begining and will require frequent trips to the wiki. However once you learn the basics and find some friends to play with it's the best game ever!,True
76561198066393311,"I want local co-op. I want local co-op so bad!  Split screen shared screen I don't care! Let me plug in two controllers and play with someone under the same roof!  Local Co-Op Local Co-Op Local Co-Op!  Aside from that it's everything you love about Don't Starve with other horrible human beings there to destroy your world, and they finally added Reign of Giants content. HURRAY!",True
76561198071154969,"Most fun,challenging,puzzling,adventourus,mysterous, and awsome survival game on steam!",True
76561198110009432,"Don't starve is a pretty good game on its own that personally would have been better with a buddy. I was waiting for ages for Don't starve together to come out and now that it finally has i find it a whole lot better, the fun part is that you can have one person out getting one thing as you get the other and you can build a home and other things either together or apart and have a PVP battle after building your own little empire, i think it would probably be a bit better if you could pin-point some things on the map to make it easier and maybe have a mini-map to help you find your way back or find some things that you want to keep, i just think it would make it a whole lot better.",True
76561198046477196,Whooooaaaa!!!!,True
76561198051012503,"Replayable, fun, moddable. Tons of fun with friends, and it's easy to start off with a relatively forgiving world by changing some settings in the world. Making your own character mods for this game is also really easy to do, as well as other sorts of mods like weapons and pets. Multiplayer servers can be hit or miss, but it's easiest to just stick in the servers of friends or your own.  Highly recommend to play this with a bunch of friends!",True
76561198082255950,Fun playing with friends.  The more people you have the harder it gets.  Its enjoyable and there is a lot of things to enjoy!,True
76561198202547630,"One of my favorite game of all time!  Pros: - Outstanding game style - Challenging, but fair gameplay - Incredible community - 12 choosable character, each with different personalities - Good sense of humour - Great events, and customisable items - Due to the multiplayer, you can make your life happier by making friends online   Contras: - Still waiting for DST Shipwrecked  Seriously, what can I say? If you haven't tried it yet, do it! This game is absolutaly better to play with friends, trust me! I have no doubt that this game is gonna be on sale at the end of the year, so go, save up some money, and try it out!",True
76561198399941319,Literally almost all my friends on steam come from Don't Starve Together. The art is beautiful and every world you enter is entirely different. The bittersweet comments your character makes is probably my favorite part other than the actual game play.  It's a wonderful game and it has an amazing community! I can't say I have ever loved any other game as much as I love this game. :),True
76561198065509732,"Obviously you should play with a friend otherwise just play the normal Don't starve ;D But since I'm a multiplayer fan I didnt play the normal one a lot. But this... Holy shit, it's sooo fucking much fun :D I'm playing with 2 other guys most of the time, sometimes even more. We still haven't explored everything, which means that we'll probably still be playing a lot more. And if that wasn't reason enough to buy it, they have added Steam Workshop, which means we can't really run out of content thanks to mods. (And the devs are also still working on this so we get even more content ;P)  The game itself has a very nice Style, Sounds are really nice and it has many funny/creepy/cool features. And I have to say: I absolutely LOVE these dark hands creeping to your fire to put it out with the most fucking creppy soundeffects EVER :DD  EDIT: Most people (incuding me) would think that winter is the hardest to survive. Well, fuck winter I say, my whole base burned down in Summer, while me and my friends were running from a freaking horde of Hounds following us xD  JUST DO IT :D",True
76561197979931206,"Its a fun survival game that will kick your ass. If you like strict objectives and tutorials this isn't your game, if you like survival, murder, and magic, buy it now.",True
76561198121375155,can just say... WOW...,True
76561198004016995,girlfriend makes me harvest for her like a slave 10/10 wud buy it again,True
76561197988149587,"My friend and I thought we had enough food to survive the winter. then hounds visited us at night. circle around the pit fire and think they will never catch us till morning. then we accidently burned a tree, and it became a massive forest fire. finally survived from hounds, but there was no resources around.  Ironically, we starved to death together.  11/10",True
76561198177746513,"Really good game. I highly recommend this game for any type of player, although it may be a little to grindy and repetitive at times, it is still close to my heart.  Pros: - It keeps giving, especially with dlcs, so there is always something to come back to - Fun with friends - AMAZING art style - Easy functioning (User friendly) - Played all around, so informational videos and websites are easy to find  Cons - Repetitive - If you get stuck at a point in the game where you keep dying, It is hard to get passed  Overall I would give this game a solid 9/10, possibly more if time goes on.",True
76561198056890831,10/10 to play with your nan.,True
76561198066110534,Great game,True
76561198104855708,Got a Pigman slave named Porkchop lols 11/10,True
76561198092751351,"Don't Starve Together is not just uncompromising but can also be unforgiving. Do not be misled by it's squiggly graphics as the real meat of the game is elsewhere. It has defined its own niche in the survival genre and has inspired a lot of new games in the process. Given the enormous amount of details that you need to be wary of in order to survive, this could easily be one of the most frustrating games you'll ever play and yet you may not hate it.  This game demands a lot of patience from its players and expects them to learn from their mistakes quickly. This game rewards forethought but unforgivingly punishes carelessness. The quality of your choices will greatly affect your survival process. The players will not just combat callous monsters, eerie darkness, and constant hunger, but also their own stupidity. This game will teach you to turn every lurking danger into opportunity rather than simply generalizing every outcome as either good or bad.  Pros: 1)The Game is rich with endless content that'll keep you curious and entertained. 2)Involves a lot of scouting, gathering of resources and their management, item-crafting, and base-building. You'll also have to deal with hostile monsters and an uncaring climate. 3)Good Teamplay will be a satisfying experience. Conversely, bad  team players will make their uninviting presence felt.  Cons: 1) You may die a lot initially before you get a hang of the game dynamics.  ",True
76561198194245806,NICE GAME XD,True
76561198135387565,"So far ive only spent 2,6 hour on the game and its a good survival/co op game. And its really fun exploring the world with your friend/friends.",True
76561198041601965,Fun game with friends,True
76561198188609010,Amazing game to play alone or with friends.,True
76561198107392128,"Honestly, this game is hell lot of fun. Especially when you have your friends playing it along with you. It is my first time playing a game for more than 150 hours and I still want to play more and experiment on things. So much to discover and it makes you feel rewarding when you get something done! Definitely recommended!",True
76561198053856357,"Willow joins game:  ""Where's the camp?""  BAN.",True
76561198169393034,"This game is incredibly addictive. Easier with friends because you can split up survival skill tasks, but harder at the same time because you have more mouths to feed. And the hounds! Ugh!",True
76561198122214276,"There something about this game that makes it one of the best for me. For starters Klei are some of the best devs i have seen for a while and its clear they care about the game. There is constant updates and you even get in game rewards for interacting with the twitch community surrounding the game. The characters all have their own fun features that gives the game a lot of replayability, and there is loads of content right up until the endgame.",True
76561198168417705,dant pley thisse gamie with stapid frionds,True
76561198236516418,"This game is my favorite game ever, kiddy graphics might make you think its an easy game, its definitely the hardest survival game i have ever played. surviving winter/summer is a pain in the ass. 10/10",True
76561198047739486,майнкрафт с комиксами и  стремак лютый,True
76561198185289433,☭,True
76561198288539066,I just want a badge,True
76561198243423016,I luv it !,True
76561198253522335,"---{Graphics}--- ☐ You forget what reality is ☐ Beautiful ☐Good ☑ Decent ☐ Bad ☐ Don‘t look too long at it ☐ Paint.exe  ---{Gameplay}--- ☐ GOTY ☑ Very good ☐ Good ☐ It‘s just gameplay ☐ Mehh ☐ Starring at walls is better ☐ Just don‘t  ---{Audio}--- ☐ Eargasm ☐ Very good ☐ Good ☑ Not too bad ☐ Bad ☐ Earrape  ---{Audience}--- ☐ Kids ☑ Teens ☑ Adults ☐ Average Solitare Players  ---{PC Requirements}--- ☐ Check if you can run paint ☐ Potato ☑ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{Difficulity}--- ☐ Just press 'A‘ ☐ Easy ☐ Significant brain usage ☐ Easy to learn / Hard to master ☑ Difficult ☐ Dark Souls  ---{Grind}--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isnt necessary to progress ☑ Average grind level ☐ Too much grind ☐ You‘ll need a second life for grinding  ---{Story}--- ☐ If you want story, then go read a book. ☐ Text or Audio floating around ☐ Average depends an DLC ☑ Good (No DLC) ☑ Lovley (With DLC) ☐ It‘ll replace your life   ---{Game Time}--- ☐ Long enough for a cup of tea ☐ Short ☐ Average ☑ Long ☐ To infinity and beyond  ---{Price}--- ☐ There is no ""price“ ☑ Worth the price ☐ If you have some spare money left ☐ Not recommended ☐ You could also just burn your money   ---{Bugs}--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ Assassin‘s Creed: Unity ☐ Get a bug spray. Or more. A lot more. Or maybe a flamethrower. Or a nuke.  7.8/10  (Note- Stalin would not approve.)",True
76561198001437771,"If you want to spend hours on end with people you love to hate then this is your game. I play with my friends and they are terrible. They don't chop wood as woodie, they have murdered multiples of my spider friends while telling me it was trading with them. Looking back I should have known something was afoot when he had so much monster meat. Why would spiders give him monster meat. So besides that I just know that I love this game because my friends are terrible.",True
76561198162944123,"Very fun game don't get if you have no friends and btw its hard, like really hard ;)",True
76561198136210324,"Last time I didn't give a not so good review of this game because of some toxic players. But I gave this another try and it was much better playing.   Good contents from devs and constantly updating game (some people might say it's kind of annoying due to occasional downloads, but I'd say it's awesome since I've been playing tf2, and still waiting for them to update the game *cough* heavy update when? *cough* anyway, the game itself is not much different from original don't starve, just added multiplayer and online market store. speaking of market, there are so much good stuff, so many of them, they even have twitch drops. the game has an item drop system while you are in the game, just like tf2, one drop per 1 hour maybe. even able to get them while you doing single run, just really darn awesome.  also yes, don't forget about the mods, the mods makes this game more convenient, enjoyable and making various game-play of your choice, I usually go with extra items space mod. other than that, I prefer playing vanilla. lastly, I've heard about in-game events in this game, I would definitely join if I can.  I could give this game, 9 out of 10.   Oh, and characters in this game are freakin adorable.",True
76561198415551354,"love the game, loved the event. Forge was lots of fan!",True
76561198137215566,THIS GAME IS SUCK AND WORST GAME EVER!!!!!!!IT SO BAD I DIE O N DAY ONE IT IS SO BAD THE GRAFIX ARE TERRIBEL!!!!!! ME DN MY FRIEND PLAYED THE GAME AND WE SAW THE DEVIL AND RAN AWAY AND WE THOUGHT TO STEAL EGGS AND I DIED!!!!!!BAD GAME DESGIN!!!! HE TRIED TRIED TO REVIVE ME BUT GOT FED UP WITH THE MORAL REPROCOSIONS OF EATING A BIRD'S YOUNG AND DECIDED TO ENDED IT ALL!!!!! it's okay 10/10,True
76561198081166172,"I had just joined the server, and my friend already made an amazing base which had nearly everything in the game from bee boxes to ice flingomatics to a telelocator focus. It was at this point that I gave the suggestion to venture off into the caves to find the ancient guardian. We both died, and the world reset.  But remember, he didn't venture into that cave to die alone.  We ventured into that cave to die together <3",True
76561198119594781,"I love this game.  It added something that Don't Starve needed, Multiplayer.  It's a fantastic game with a very ""Tim Burton"" and ""Pop-up-book"" style.  Each of the Characters each play very well and I love each and every one of them, I mostly play with custom characters from the Workshop, but when I do play as the normal characters it's very fun.  I can't recomend this game enough.",True
76561198272080030,the game is really fun! its easy to get used to and fun to play with friends! totally recommend!,True
76561198144139545,"Before I played: ＼＼ ＿ 　　 ＼( ͡° ͜ʖ ͡°)  　　　 <　⌒ヽ  　　　/ 　 へ＼  　　 /　　/　＼＼  　　 ﾚ　ノ　　 ヽ_つ  　　/　/  　 /　/|  　(　(ヽ  　|　|、＼ 　| 丿 ＼ ⌒) 　| |　　) / `ノ )　　Lﾉ After I played: ／ﾌﾌ 　　　　　　 　ム｀ヽ  / ノ) 　）　ヽ  / ｜　　( ͡° ͜ʖ ͡°）ノ⌒（ゝ._,ノ  /　ﾉ⌒7⌒ヽーく　 ＼　／  丶＿ ノ ｡　　 ノ､　｡|/  　　 `ヽ `ー-'_人`ーﾉ  　　　 丶 ￣ _人'彡)",True
76561198202183228,webber. he's the best in my opinion. 10/10,True
76561198263247833,Better w/ Controller.,True
76561198162280740,big yes,True
76561197976063299,This game is the most thought processing game i have ever played and I must say it is one of my favorites! Think survival and strategy had a love child this would be that game. Anyone that likes to challange themselves would like this game!,True
76561198166320804,Really Entertaining Game Especially With Friends! I Highly Recomend This Game.,True
76561198452569718,I didnt play that game realy much for now but i already like it you are going to die some often times if your new or dont know how to play this game like me but you will like it after some time.With an good player aka. Mate you can have a realy good time as well so there are no worries in this game that your never going to have Fun in Don't Starve Together :D  I give this game an 7/10,True
76561197989827906,"One of the best multiplayer/coop games ever. Easy enough to play with girlfriend but hard enough to be challenging. I like this concept and art very much. Also community made addons and perfect Klei at the top of this. Other greedy studios should learn from them. New events, content and fun with friends every while. 10/10",True
76561198019775396,some idiot keeps stealing my food yeah that's right fucker I know what you've been doing,True
76561198347651522,best game of playing with friend,True
76561198069788107,i played with friends i said we needed charcoal then suddenly i had a torch and there was a forest fire next to our base,True
76561198216282173,"It's an amazing game to play with friends who have it, however the free copy only counts when you're at the checkout. This extremely cheeky as when others find out after they have already bought the game they are filled with annoyance how they had missed the opportunity of a free copy. It believe it would be an improvement if the copy stayed in your inventory or had an automatic email to the purchaser asking if they genuinely wanted to keep the extra copy for future uses. I doubt this will be taken into account it's just that it's very frustrating for me and for many other users who buy this game.",True
76561198150797954,"I have been playing this game for quite some time now, I enjoy playing it with my friends, there is always fun seasonal updates with events for holidays and not to mention you can add mods from the work shop which make the game easier or more fun to play depending on your preference.  Its a nice fun chilled out game that can be played for relaxation purposes or to get hyped up and laugh at your friends while they die from Beefalo.  I have yet to not enjoy the game while with friends and highly recommend it to anyone who likes survival based games.",True
76561198167294132,"If you have a friend, or even several friends, this game is a MUST BUY. This game is my favourite multiplayer game, it's difficult, fun, and just pleasent to look at. Klei are doing a great job pushing out events and are updating the game frequently. This game is a learning experience, every time you die, you should learn what you did wrong and how to prevent it next time, and don't underestimate ANYTHING that comes in your way.",True
76561198420457207,"This game is definition of fun. Having fun together, surviving together and living together. Worth all money. So guys go give it a try :D",True
76561198049202947,Game just keep getting better and better,True
76561198346537738,The game I would recommend getting it if you have some friends that you want to play with you have a free coffee to flow someone and well yeah and it's a really fun it's almost basically like Minecraft because you can all it's not really but you can also pick your character and I recommend this game really much and if you ever have like a $20 gift card I recommend you that this because I honestly like the game and my friends and my brother does too cuz he was the one that convinced me ,True
76561198162868356,"The Game called ""Don't Starve"" Well sh!t, my friend and I already broke 1 rule.",True
76561198444429389,"Survival is challenging,engaging,and makes me want to play more.  9.7/10, I Definitely reccomend it. ",True
76561198300274520,yea its pretty fun,True
